i,Ebeam,x,y,z,Q2,pT,obs,value,stat,systrel,systabs,target,hadron,Experiment
36,27.6,0.061028,0.479995,0.687270,1.517162,0.521693,M_Hermes,0.2,0.003613,0.000000,0.028704,deuteron,pi-,hermes
37,27.6,0.061028,0.479995,0.895644,1.517162,0.097753,M_Hermes,0.0,0.000679,0.000000,0.001274,deuteron,pi-,hermes
38,27.6,0.061028,0.479995,0.886441,1.517162,0.201136,M_Hermes,0.0,0.001088,0.000000,0.001642,deuteron,pi-,hermes
39,27.6,0.061028,0.479995,0.885277,1.517162,0.300352,M_Hermes,0.0,0.001214,0.000000,0.003492,deuteron,pi-,hermes
40,27.6,0.061028,0.479995,0.871886,1.517162,0.397877,M_Hermes,0.0,0.001311,0.000000,0.004653,deuteron,pi-,hermes
41,27.6,0.061028,0.479995,0.868235,1.517162,0.519197,M_Hermes,0.0,0.000912,0.000000,0.003926,deuteron,pi-,hermes
42,27.6,0.061028,0.479995,0.864571,1.517162,0.683911,M_Hermes,0.0,0.000709,0.000000,0.001987,deuteron,pi-,hermes
43,27.6,0.095680,0.370228,0.273144,1.834674,0.100052,M_Hermes,1.1,0.020024,0.000000,0.041273,deuteron,pi-,hermes
44,27.6,0.095680,0.370228,0.335019,1.834674,0.102766,M_Hermes,0.6,0.011105,0.000000,0.018805,deuteron,pi-,hermes
45,27.6,0.095680,0.370228,0.333762,1.834674,0.202408,M_Hermes,1.4,0.022577,0.000000,0.337015,deuteron,pi-,hermes
46,27.6,0.095680,0.370228,0.419745,1.834674,0.101579,M_Hermes,0.3,0.007135,0.000000,0.007516,deuteron,pi-,hermes
47,27.6,0.095680,0.370228,0.421199,1.834674,0.203567,M_Hermes,0.7,0.012787,0.000000,0.171207,deuteron,pi-,hermes
48,27.6,0.095680,0.370228,0.420598,1.834674,0.301866,M_Hermes,0.9,0.016663,0.000000,0.172450,deuteron,pi-,hermes
49,27.6,0.095680,0.370228,0.531144,1.834674,0.100832,M_Hermes,0.2,0.004555,0.000000,0.011148,deuteron,pi-,hermes
50,27.6,0.095680,0.370228,0.530479,1.834674,0.201510,M_Hermes,0.4,0.008333,0.000000,0.073106,deuteron,pi-,hermes
51,27.6,0.095680,0.370228,0.531528,1.834674,0.301330,M_Hermes,0.4,0.010088,0.000000,0.062963,deuteron,pi-,hermes
52,27.6,0.095680,0.370228,0.532018,1.834674,0.400069,M_Hermes,0.5,0.011362,0.000000,0.045311,deuteron,pi-,hermes
53,27.6,0.095680,0.370228,0.696641,1.834674,0.102523,M_Hermes,0.1,0.002518,0.000000,0.004006,deuteron,pi-,hermes
54,27.6,0.095680,0.370228,0.692933,1.834674,0.203686,M_Hermes,0.2,0.004721,0.000000,0.006651,deuteron,pi-,hermes
55,27.6,0.095680,0.370228,0.694808,1.834674,0.300386,M_Hermes,0.2,0.005311,0.000000,0.019518,deuteron,pi-,hermes
56,27.6,0.095680,0.370228,0.692347,1.834674,0.399763,M_Hermes,0.2,0.005557,0.000000,0.027205,deuteron,pi-,hermes
57,27.6,0.095680,0.370228,0.690407,1.834674,0.520903,M_Hermes,0.2,0.004377,0.000000,0.029371,deuteron,pi-,hermes
58,27.6,0.095680,0.370228,0.900118,1.834674,0.099040,M_Hermes,0.0,0.000824,0.000000,0.001526,deuteron,pi-,hermes
59,27.6,0.095680,0.370228,0.894733,1.834674,0.200151,M_Hermes,0.1,0.001866,0.000000,0.002616,deuteron,pi-,hermes
60,27.6,0.095680,0.370228,0.884785,1.834674,0.300129,M_Hermes,0.1,0.001917,0.000000,0.005601,deuteron,pi-,hermes
61,27.6,0.095680,0.370228,0.881314,1.834674,0.395833,M_Hermes,0.0,0.001860,0.000000,0.006239,deuteron,pi-,hermes
62,27.6,0.095680,0.370228,0.873349,1.834674,0.519260,M_Hermes,0.0,0.001420,0.000000,0.005826,deuteron,pi-,hermes
63,27.6,0.095680,0.370228,0.860992,1.834674,0.685754,M_Hermes,0.0,0.000851,0.000000,0.002046,deuteron,pi-,hermes
64,27.6,0.151999,0.366105,0.223344,2.882131,0.100890,M_Hermes,1.4,0.029436,0.000000,0.328740,deuteron,pi-,hermes
65,27.6,0.151999,0.366105,0.222877,2.882131,0.201754,M_Hermes,3.1,0.062472,0.000000,0.453335,deuteron,pi-,hermes
66,27.6,0.151999,0.366105,0.273608,2.882131,0.100420,M_Hermes,1.0,0.022659,0.000000,0.266743,deuteron,pi-,hermes
67,27.6,0.151999,0.366105,0.273891,2.882131,0.202167,M_Hermes,2.1,0.045562,0.000000,0.404819,deuteron,pi-,hermes
68,27.6,0.151999,0.366105,0.334360,2.882131,0.101151,M_Hermes,0.6,0.013809,0.000000,0.014139,deuteron,pi-,hermes
69,27.6,0.151999,0.366105,0.334687,2.882131,0.203380,M_Hermes,1.3,0.025162,0.000000,0.300608,deuteron,pi-,hermes
70,27.6,0.151999,0.366105,0.334452,2.882131,0.299996,M_Hermes,1.5,0.031020,0.000000,0.261827,deuteron,pi-,hermes
71,27.6,0.151999,0.366105,0.419642,2.882131,0.101918,M_Hermes,0.3,0.008147,0.000000,0.005735,deuteron,pi-,hermes
72,27.6,0.151999,0.366105,0.419960,2.882131,0.202411,M_Hermes,0.7,0.015554,0.000000,0.168477,deuteron,pi-,hermes
73,27.6,0.151999,0.366105,0.420138,2.882131,0.300866,M_Hermes,0.8,0.018613,0.000000,0.149595,deuteron,pi-,hermes
74,27.6,0.151999,0.366105,0.421621,2.882131,0.399052,M_Hermes,0.9,0.021763,0.000000,0.121538,deuteron,pi-,hermes
75,27.6,0.151999,0.366105,0.530833,2.882131,0.099745,M_Hermes,0.2,0.005386,0.000000,0.042501,deuteron,pi-,hermes
76,27.6,0.151999,0.366105,0.530044,2.882131,0.203723,M_Hermes,0.3,0.009874,0.000000,0.068306,deuteron,pi-,hermes
77,27.6,0.151999,0.366105,0.530820,2.882131,0.299893,M_Hermes,0.4,0.011785,0.000000,0.068622,deuteron,pi-,hermes
78,27.6,0.151999,0.366105,0.530938,2.882131,0.399155,M_Hermes,0.4,0.012897,0.000000,0.047302,deuteron,pi-,hermes
79,27.6,0.151999,0.366105,0.529945,2.882131,0.522074,M_Hermes,0.3,0.010016,0.000000,0.025438,deuteron,pi-,hermes
80,27.6,0.151999,0.366105,0.692085,2.882131,0.100321,M_Hermes,0.1,0.003223,0.000000,0.003725,deuteron,pi-,hermes
81,27.6,0.151999,0.366105,0.689659,2.882131,0.201212,M_Hermes,0.1,0.005807,0.000000,0.006921,deuteron,pi-,hermes
82,27.6,0.151999,0.366105,0.688792,2.882131,0.300757,M_Hermes,0.2,0.006680,0.000000,0.018267,deuteron,pi-,hermes
83,27.6,0.151999,0.366105,0.688651,2.882131,0.399764,M_Hermes,0.2,0.006834,0.000000,0.027940,deuteron,pi-,hermes
84,27.6,0.151999,0.366105,0.687558,2.882131,0.523075,M_Hermes,0.2,0.005053,0.000000,0.028783,deuteron,pi-,hermes
85,27.6,0.151999,0.366105,0.683787,2.882131,0.683818,M_Hermes,0.1,0.004067,0.000000,0.019059,deuteron,pi-,hermes
86,27.6,0.151999,0.366105,0.888961,2.882131,0.199382,M_Hermes,0.1,0.002871,0.000000,0.003160,deuteron,pi-,hermes
87,27.6,0.151999,0.366105,0.880754,2.882131,0.398273,M_Hermes,0.0,0.002763,0.000000,0.007126,deuteron,pi-,hermes
88,27.6,0.253013,0.398606,0.139501,5.223411,0.101468,M_Hermes,3.2,0.087885,0.000000,0.236177,deuteron,pi-,hermes
89,27.6,0.253013,0.398606,0.223355,5.223411,0.102010,M_Hermes,1.5,0.047354,0.000000,0.128371,deuteron,pi-,hermes
90,27.6,0.253013,0.398606,0.223639,5.223411,0.203004,M_Hermes,3.0,0.094332,0.000000,0.083121,deuteron,pi-,hermes
91,27.6,0.253013,0.398606,0.223321,5.223411,0.299764,M_Hermes,3.5,0.125885,0.000000,0.252330,deuteron,pi-,hermes
92,27.6,0.253013,0.398606,0.272788,5.223411,0.100401,M_Hermes,0.9,0.037416,0.000000,0.117832,deuteron,pi-,hermes
93,27.6,0.253013,0.398606,0.273054,5.223411,0.202424,M_Hermes,2.1,0.069920,0.000000,0.113911,deuteron,pi-,hermes
94,27.6,0.253013,0.398606,0.273780,5.223411,0.299390,M_Hermes,2.4,0.088972,0.000000,0.069776,deuteron,pi-,hermes
95,27.6,0.253013,0.398606,0.273590,5.223411,0.398694,M_Hermes,2.0,0.097404,0.000000,0.133902,deuteron,pi-,hermes
96,27.6,0.253013,0.398606,0.334157,5.223411,0.099864,M_Hermes,0.6,0.022229,0.000000,0.094478,deuteron,pi-,hermes
97,27.6,0.253013,0.398606,0.334037,5.223411,0.202864,M_Hermes,1.1,0.039180,0.000000,0.100444,deuteron,pi-,hermes
98,27.6,0.253013,0.398606,0.333042,5.223411,0.301054,M_Hermes,1.6,0.049963,0.000000,0.067254,deuteron,pi-,hermes
99,27.6,0.253013,0.398606,0.334236,5.223411,0.399328,M_Hermes,1.6,0.056372,0.000000,0.051031,deuteron,pi-,hermes
100,27.6,0.253013,0.398606,0.334910,5.223411,0.518447,M_Hermes,1.0,0.042363,0.000000,0.064073,deuteron,pi-,hermes
101,27.6,0.253013,0.398606,0.419811,5.223411,0.099672,M_Hermes,0.3,0.013228,0.000000,0.051950,deuteron,pi-,hermes
102,27.6,0.253013,0.398606,0.420632,5.223411,0.202688,M_Hermes,0.6,0.023908,0.000000,0.059313,deuteron,pi-,hermes
103,27.6,0.253013,0.398606,0.418701,5.223411,0.300544,M_Hermes,0.8,0.029965,0.000000,0.039242,deuteron,pi-,hermes
104,27.6,0.253013,0.398606,0.420926,5.223411,0.400824,M_Hermes,0.8,0.031915,0.000000,0.020810,deuteron,pi-,hermes
105,27.6,0.253013,0.398606,0.419884,5.223411,0.521847,M_Hermes,0.6,0.024972,0.000000,0.035291,deuteron,pi-,hermes
106,27.6,0.253013,0.398606,0.421525,5.223411,0.683436,M_Hermes,0.4,0.017844,0.000000,0.016083,deuteron,pi-,hermes
107,27.6,0.253013,0.398606,0.532637,5.223411,0.101768,M_Hermes,0.1,0.008704,0.000000,0.019159,deuteron,pi-,hermes
108,27.6,0.253013,0.398606,0.527595,5.223411,0.203808,M_Hermes,0.3,0.016469,0.000000,0.018724,deuteron,pi-,hermes
109,27.6,0.253013,0.398606,0.529884,5.223411,0.301890,M_Hermes,0.3,0.018652,0.000000,0.016133,deuteron,pi-,hermes
110,27.6,0.253013,0.398606,0.529492,5.223411,0.399575,M_Hermes,0.4,0.020855,0.000000,0.031300,deuteron,pi-,hermes
111,27.6,0.253013,0.398606,0.530224,5.223411,0.522833,M_Hermes,0.3,0.015291,0.000000,0.040219,deuteron,pi-,hermes
112,27.6,0.253013,0.398606,0.531357,5.223411,0.688227,M_Hermes,0.2,0.011379,0.000000,0.019250,deuteron,pi-,hermes
113,27.6,0.253013,0.398606,0.692125,5.223411,0.097852,M_Hermes,0.1,0.004808,0.000000,0.005810,deuteron,pi-,hermes
114,27.6,0.253013,0.398606,0.684360,5.223411,0.206204,M_Hermes,0.1,0.009870,0.000000,0.025395,deuteron,pi-,hermes
115,27.6,0.253013,0.398606,0.689547,5.223411,0.302138,M_Hermes,0.1,0.011353,0.000000,0.037429,deuteron,pi-,hermes
116,27.6,0.253013,0.398606,0.684116,5.223411,0.400259,M_Hermes,0.2,0.012048,0.000000,0.048891,deuteron,pi-,hermes
117,27.6,0.253013,0.398606,0.683350,5.223411,0.520751,M_Hermes,0.1,0.008292,0.000000,0.004088,deuteron,pi-,hermes
118,27.6,0.253013,0.398606,0.679096,5.223411,0.688320,M_Hermes,0.1,0.005795,0.000000,0.002837,deuteron,pi-,hermes
119,27.6,0.253013,0.398606,0.680222,5.223411,0.937155,M_Hermes,0.0,0.002289,0.000000,0.000780,deuteron,pi-,hermes
120,27.6,0.409042,0.434377,0.136908,9.202431,0.098383,M_Hermes,3.4,0.329536,0.000000,0.212176,deuteron,pi-,hermes
121,27.6,0.409042,0.434377,0.137933,9.202431,0.202286,M_Hermes,8.1,0.769021,0.000000,1.152176,deuteron,pi-,hermes
122,27.6,0.409042,0.434377,0.223606,9.202431,0.102313,M_Hermes,1.3,0.150088,0.000000,0.110920,deuteron,pi-,hermes
123,27.6,0.409042,0.434377,0.223988,9.202431,0.206519,M_Hermes,3.1,0.287044,0.000000,0.075455,deuteron,pi-,hermes
124,27.6,0.409042,0.434377,0.222573,9.202431,0.300608,M_Hermes,3.6,0.367190,0.000000,0.249886,deuteron,pi-,hermes
125,27.6,0.409042,0.434377,0.225685,9.202431,0.394421,M_Hermes,3.1,0.381493,0.000000,0.335589,deuteron,pi-,hermes
126,27.6,0.409042,0.434377,0.272451,9.202431,0.098191,M_Hermes,0.9,0.122911,0.000000,0.117883,deuteron,pi-,hermes
127,27.6,0.409042,0.434377,0.274886,9.202431,0.205792,M_Hermes,1.9,0.208651,0.000000,0.096755,deuteron,pi-,hermes
128,27.6,0.409042,0.434377,0.273902,9.202431,0.303501,M_Hermes,3.3,0.306489,0.000000,0.095329,deuteron,pi-,hermes
129,27.6,0.409042,0.434377,0.272958,9.202431,0.396960,M_Hermes,2.0,0.321406,0.000000,0.133603,deuteron,pi-,hermes
130,27.6,0.409042,0.434377,0.272049,9.202431,0.518437,M_Hermes,1.9,0.232043,0.000000,0.186228,deuteron,pi-,hermes
131,27.6,0.409042,0.434377,0.334093,9.202431,0.097645,M_Hermes,0.6,0.071915,0.000000,0.091310,deuteron,pi-,hermes
132,27.6,0.409042,0.434377,0.330775,9.202431,0.204478,M_Hermes,1.2,0.133731,0.000000,0.105355,deuteron,pi-,hermes
133,27.6,0.409042,0.434377,0.333634,9.202431,0.298696,M_Hermes,1.5,0.160126,0.000000,0.058295,deuteron,pi-,hermes
134,27.6,0.409042,0.434377,0.336104,9.202431,0.397522,M_Hermes,1.6,0.185013,0.000000,0.052250,deuteron,pi-,hermes
135,27.6,0.409042,0.434377,0.336266,9.202431,0.521166,M_Hermes,1.4,0.146751,0.000000,0.084059,deuteron,pi-,hermes
136,27.6,0.409042,0.434377,0.336977,9.202431,0.675777,M_Hermes,0.5,0.083042,0.000000,0.043872,deuteron,pi-,hermes
137,27.6,0.409067,0.434515,0.420641,9.205912,0.099668,M_Hermes,0.3,0.044215,0.000000,0.047878,deuteron,pi-,hermes
138,27.6,0.409042,0.434377,0.417380,9.202431,0.206421,M_Hermes,0.6,0.085021,0.000000,0.059151,deuteron,pi-,hermes
139,27.6,0.409042,0.434377,0.417517,9.202431,0.300006,M_Hermes,0.8,0.099201,0.000000,0.037393,deuteron,pi-,hermes
140,27.6,0.409042,0.434377,0.419737,9.202431,0.399576,M_Hermes,0.8,0.111373,0.000000,0.019180,deuteron,pi-,hermes
141,27.6,0.409042,0.434377,0.422205,9.202431,0.523383,M_Hermes,0.6,0.079802,0.000000,0.034203,deuteron,pi-,hermes
142,27.6,0.409042,0.434377,0.422316,9.202431,0.689919,M_Hermes,0.4,0.058751,0.000000,0.017771,deuteron,pi-,hermes
143,27.6,0.409042,0.434377,0.521857,9.202431,0.104248,M_Hermes,0.1,0.030317,0.000000,0.018333,deuteron,pi-,hermes
144,27.6,0.409042,0.434377,0.527680,9.202431,0.205397,M_Hermes,0.3,0.057847,0.000000,0.019285,deuteron,pi-,hermes
145,27.6,0.409042,0.434377,0.532632,9.202431,0.299528,M_Hermes,0.3,0.067134,0.000000,0.012179,deuteron,pi-,hermes
146,27.6,0.409042,0.434377,0.532836,9.202431,0.395454,M_Hermes,0.4,0.077794,0.000000,0.035057,deuteron,pi-,hermes
147,27.6,0.409042,0.434377,0.528874,9.202431,0.523678,M_Hermes,0.4,0.053455,0.000000,0.048635,deuteron,pi-,hermes
148,27.6,0.409042,0.434377,0.527656,9.202431,0.692702,M_Hermes,0.2,0.035358,0.000000,0.021889,deuteron,pi-,hermes
149,27.6,0.409042,0.434377,0.521220,9.202431,0.939657,M_Hermes,0.1,0.015968,0.000000,0.006278,deuteron,pi-,hermes
150,27.6,0.409067,0.434515,0.689331,9.205912,0.102361,M_Hermes,0.1,0.016882,0.000000,0.005539,deuteron,pi-,hermes
151,27.6,0.409042,0.434377,0.690566,9.202431,0.205856,M_Hermes,0.1,0.033839,0.000000,0.024947,deuteron,pi-,hermes
152,27.6,0.409042,0.434377,0.678403,9.202431,0.301561,M_Hermes,0.2,0.043708,0.000000,0.047526,deuteron,pi-,hermes
153,27.6,0.409067,0.434515,0.687732,9.205912,0.399606,M_Hermes,0.1,0.037488,0.000000,0.019040,deuteron,pi-,hermes
154,27.6,0.409042,0.434377,0.689370,9.202431,0.519588,M_Hermes,0.1,0.025678,0.000000,0.004079,deuteron,pi-,hermes
155,27.6,0.409042,0.434377,0.677640,9.202431,0.694662,M_Hermes,0.1,0.017948,0.000000,0.002722,deuteron,pi-,hermes
156,27.6,0.409067,0.434515,0.682608,9.205912,0.919370,M_Hermes,0.0,0.007653,0.000000,0.001197,deuteron,pi-,hermes
